,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
589089,589089,2021-01-17 20:16:53.156481+00:00,x,y,2021-02-22 17:00:00+00:00,2021-02-22 18:59:00+00:00,gamma,True,0.0,0,c-6,589089,7900.0
15544450,15544450,2021-07-23 08:24:22.409137+00:00,x,y,2021-07-24 14:00:00+00:00,2021-07-24 15:55:00+00:00,beta,True,40.0,0,b-9,15544450,15520.0
10351488,10351488,2021-06-18 15:58:35.590175+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,True,35.0,1,a-1,10351488,7124.0
19544577,19544577,2021-08-17 04:13:45.451169+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,True,15.0,1,a-5,19544577,7524.0
12322674,12322674,2021-07-02 10:50:15.899530+00:00,x,y,2021-07-09 09:45:00+00:00,2021-07-09 11:45:00+00:00,gamma,True,20.0,1,c-2,12322674,11800.0
10247354,10247354,2021-06-17 17:47:35.392338+00:00,x,y,2021-06-24 16:00:00+00:00,2021-06-24 18:00:00+00:00,alpha,True,35.0,1,a-23,10247354,7900.0
6563107,6563107,2021-05-10 15:16:05.535081+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 07:00:00+00:00,alpha,True,35.0,1,a-1,6563107,8132.0
18666648,18666648,2021-08-12 11:59:02.509134+00:00,x,y,2021-08-22 11:00:00+00:00,2021-08-22 12:55:00+00:00,beta,True,40.0,0,b-69,18666648,18150.0
4510182,4510182,2021-04-11 15:04:44.859488+00:00,x,y,2021-04-12 05:00:00+00:00,2021-04-12 07:00:00+00:00,alpha,True,15.0,1,a-1,4510182,8048.0
19791543,19791543,2021-08-18 10:51:11.243291+00:00,x,y,2021-09-09 04:00:00+00:00,2021-09-09 06:00:00+00:00,alpha,True,15.0,1,a-1,19791543,6810.0
2654186,2654186,2021-03-05 10:16:28.058193+00:00,x,y,2021-03-11 17:00:00+00:00,2021-03-11 18:59:00+00:00,gamma,True,20.0,2,c-6,2654186,8890.0
1520714,1520714,2021-02-11 03:52:40.647477+00:00,x,y,2021-02-15 13:00:00+00:00,2021-02-15 15:00:00+00:00,alpha,True,0.0,0,a-5,1520714,8739.0
4679107,4679107,2021-04-17 08:46:22.472015+00:00,x,y,2021-04-20 13:30:00+00:00,2021-04-20 15:30:00+00:00,alpha,True,15.0,1,a-5,4679107,7796.0
20884049,20884049,2021-08-25 07:24:07.982554+00:00,x,y,2021-08-26 10:35:00+00:00,2021-08-26 12:35:00+00:00,omega,True,20.0,1,d-3,20884049,13450.0
19717470,19717470,2021-08-17 23:50:06.934261+00:00,x,y,2021-08-23 14:00:00+00:00,2021-08-23 16:00:00+00:00,gamma,True,20.0,2,c-4,19717470,16075.0
12428209,12428209,2021-07-02 21:02:10.317220+00:00,x,y,2021-07-17 10:00:00+00:00,2021-07-17 12:00:00+00:00,alpha,True,15.0,1,a-7,12428209,9045.0
13956410,13956410,2021-07-11 12:07:18.182905+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,True,15.0,1,a-5,13956410,18945.0
2300947,2300947,2021-02-28 06:22:59.249246+00:00,x,y,2021-03-28 08:00:00+00:00,2021-03-28 09:55:00+00:00,beta,True,20.0,0,b-67,2300947,11452.0
13261949,13261949,2021-07-07 07:09:59.400125+00:00,x,y,2021-07-28 16:00:00+00:00,2021-07-28 18:00:00+00:00,alpha,True,35.0,1,a-23,13261949,12645.0
10275884,10275884,2021-06-18 02:10:22.029534+00:00,x,y,2021-06-23 13:00:00+00:00,2021-06-23 15:00:00+00:00,alpha,True,35.0,1,a-9,10275884,7124.0
8662564,8662564,2021-06-04 05:14:16.827411+00:00,x,y,2021-06-13 10:00:00+00:00,2021-06-13 12:00:00+00:00,alpha,True,15.0,1,a-7,8662564,9403.0
5011653,5011653,2021-04-20 14:50:14.296979+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 13:00:00+00:00,gamma,True,20.0,2,c-4,5011653,9650.0
19994892,19994892,2021-08-19 13:43:33.496562+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 15:55:00+00:00,beta,True,40.0,0,b-9,19994892,13360.0
21433503,21433503,2021-08-29 08:08:01.982216+00:00,x,y,2021-09-04 13:00:00+00:00,2021-09-04 15:00:00+00:00,alpha,True,20.0,1,a-9,21433503,12645.0
78638,78638,2021-01-02 15:48:30.847175+00:00,x,y,2021-01-07 11:00:00+00:00,2021-01-07 13:00:00+00:00,gamma,True,32.0,2,c-4,78638,10905.0
13452314,13452314,2021-07-08 08:33:50.784172+00:00,x,y,2021-08-01 10:00:00+00:00,2021-08-01 12:00:00+00:00,alpha,True,15.0,1,a-7,13452314,11245.0
1510913,1510913,2021-02-10 17:43:09.909686+00:00,x,y,2021-03-04 13:30:00+00:00,2021-03-04 15:40:00+00:00,alpha,True,0.0,0,a-5,1510913,8739.0
2911685,2911685,2021-03-09 15:28:59.640305+00:00,x,y,2021-04-06 11:00:00+00:00,2021-04-06 13:00:00+00:00,gamma,True,20.0,2,c-4,2911685,10905.0
20830557,20830557,2021-08-24 19:08:39.571394+00:00,x,y,2021-09-30 14:00:00+00:00,2021-09-30 16:00:00+00:00,gamma,True,20.0,2,c-4,20830557,7870.0
17643316,17643316,2021-08-07 22:32:28.546677+00:00,x,y,2021-08-18 17:05:00+00:00,2021-08-18 19:05:00+00:00,omega,True,20.0,1,d-5,17643316,9000.0
5209061,5209061,2021-04-22 07:43:57.220705+00:00,x,y,2021-05-03 11:00:00+00:00,2021-05-03 13:00:00+00:00,gamma,True,20.0,2,c-4,5209061,8640.0
13342017,13342017,2021-07-07 15:00:51.856462+00:00,x,y,2021-07-16 09:45:00+00:00,2021-07-16 11:45:00+00:00,gamma,True,20.0,1,c-2,13342017,13130.0
17541565,17541565,2021-08-07 11:58:23.558567+00:00,x,y,2021-08-13 04:40:00+00:00,2021-08-13 06:40:00+00:00,omega,True,20.0,1,d-1,17541565,6870.0
2858173,2858173,2021-03-08 17:49:58.943876+00:00,x,y,2021-03-30 05:00:00+00:00,2021-03-30 07:00:00+00:00,gamma,True,20.0,2,c-2,2858173,8890.0
7132425,7132425,2021-05-18 16:24:13.242259+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 06:55:00+00:00,beta,True,20.0,0,b-1,7132425,6723.0
4067502,4067502,2021-03-30 17:53:11.775738+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 06:55:00+00:00,beta,True,20.0,0,b-1,4067502,9584.0
1785689,1785689,2021-02-16 18:56:27.881295+00:00,x,y,2021-02-19 17:00:00+00:00,2021-02-19 18:59:00+00:00,gamma,True,20.0,1,c-6,1785689,12500.0
8045518,8045518,2021-05-29 16:33:59.862779+00:00,x,y,2021-06-22 13:00:00+00:00,2021-06-22 15:00:00+00:00,alpha,True,35.0,1,a-5,8045518,7520.0
1673471,1673471,2021-02-14 13:55:43.455104+00:00,x,y,2021-02-22 11:00:00+00:00,2021-02-22 13:00:00+00:00,gamma,True,32.0,1,c-4,1673471,12500.0
13678806,13678806,2021-07-09 16:11:42.112513+00:00,x,y,2021-07-13 17:00:00+00:00,2021-07-13 18:59:00+00:00,gamma,True,20.0,1,c-6,13678806,15075.0
16413229,16413229,2021-07-29 13:19:52.495595+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 16:00:00+00:00,gamma,True,20.0,1,c-4,16413229,9280.0
7523299,7523299,2021-05-22 23:26:18.765447+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,gamma,True,20.0,1,c-2,7523299,8025.0
5106795,5106795,2021-04-21 08:36:53.101378+00:00,x,y,2021-05-08 16:00:00+00:00,2021-05-08 18:00:00+00:00,alpha,True,15.0,1,a-7,5106795,7796.0
12912041,12912041,2021-07-05 10:47:15.632380+00:00,x,y,2021-08-12 14:00:00+00:00,2021-08-12 16:00:00+00:00,gamma,True,20.0,2,c-4,12912041,11285.0
17621391,17621391,2021-08-07 19:56:30.880071+00:00,x,y,2021-08-19 17:00:00+00:00,2021-08-19 18:59:00+00:00,gamma,True,20.0,2,c-6,17621391,10280.0
2007949,2007949,2021-02-22 08:29:43.479466+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,True,20.0,2,c-6,2007949,14000.0
10351900,10351900,2021-06-18 16:01:13.803055+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,True,35.0,1,a-5,10351900,7124.0
1424429,1424429,2021-02-08 14:34:42.893556+00:00,x,y,2021-03-17 17:00:00+00:00,2021-03-17 18:59:00+00:00,gamma,True,32.0,1,c-6,1424429,9405.0
17640437,17640437,2021-08-07 22:11:42.161172+00:00,x,y,2021-08-09 10:00:00+00:00,2021-08-09 12:00:00+00:00,gamma,True,20.0,1,c-2,17640437,10040.0
7350638,7350638,2021-05-21 05:10:59.239831+00:00,x,y,2021-05-23 14:00:00+00:00,2021-05-23 15:55:00+00:00,beta,True,40.0,0,b-9,7350638,14456.0
5939166,5939166,2021-05-01 11:58:07.020286+00:00,x,y,2021-05-10 05:00:00+00:00,2021-05-10 06:55:00+00:00,beta,True,40.0,0,b-1,5939166,9695.0
17105003,17105003,2021-08-04 13:32:59.809158+00:00,x,y,2021-08-09 11:00:00+00:00,2021-08-09 12:55:00+00:00,beta,True,40.0,0,b-69,17105003,13270.0
3881696,3881696,2021-03-26 16:17:11.240442+00:00,x,y,2021-03-29 17:00:00+00:00,2021-03-29 18:59:00+00:00,gamma,True,20.0,1,c-6,3881696,9800.0
6796826,6796826,2021-05-14 17:37:40.763562+00:00,x,y,2021-05-16 13:00:00+00:00,2021-05-16 15:00:00+00:00,alpha,True,15.0,1,a-5,6796826,7397.0
18347337,18347337,2021-08-10 23:01:39.547591+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,gamma,True,20.0,1,c-2,18347337,9280.0
15363181,15363181,2021-07-22 02:04:49.885332+00:00,x,y,2021-10-01 07:00:00+00:00,2021-10-01 09:00:00+00:00,alpha,True,35.0,1,a-5,15363181,10545.0
19252696,19252696,2021-08-15 12:38:43.389746+00:00,x,y,2021-10-11 10:35:00+00:00,2021-10-11 12:35:00+00:00,omega,True,20.0,1,d-3,19252696,6870.0
798158,798158,2021-01-23 17:16:45.453950+00:00,x,y,2021-02-22 16:00:00+00:00,2021-02-22 17:55:00+00:00,beta,True,20.0,0,b-19,798158,8707.0
10985757,10985757,2021-06-23 19:03:23.499102+00:00,x,y,2021-07-06 11:00:00+00:00,2021-07-06 12:55:00+00:00,beta,True,20.0,0,b-69,10985757,7211.0
16454057,16454057,2021-07-29 19:30:12.946762+00:00,x,y,2021-08-01 04:00:00+00:00,2021-08-01 06:00:00+00:00,alpha,True,15.0,1,a-1,16454057,12945.0
11930185,11930185,2021-06-30 06:54:17.670378+00:00,x,y,2021-07-04 13:00:00+00:00,2021-07-04 15:00:00+00:00,alpha,True,15.0,1,a-9,11930185,13592.0
2096041,2096041,2021-02-24 08:51:44.299481+00:00,x,y,2021-03-10 13:30:00+00:00,2021-03-10 15:40:00+00:00,alpha,True,35.0,1,a-5,2096041,12500.0
9919226,9919226,2021-06-15 00:13:51.510177+00:00,x,y,2021-06-16 09:45:00+00:00,2021-06-16 11:45:00+00:00,gamma,True,20.0,2,c-2,9919226,7620.0
15931531,15931531,2021-07-26 02:18:50.210477+00:00,x,y,2021-07-26 10:00:00+00:00,2021-07-26 12:00:00+00:00,alpha,True,35.0,1,a-7,15931531,12645.0
18104953,18104953,2021-08-10 05:22:29.054558+00:00,x,y,2021-08-21 17:05:00+00:00,2021-08-21 19:05:00+00:00,omega,True,20.0,1,d-5,18104953,11100.0
995643,995643,2021-01-28 20:55:15.207593+00:00,x,y,2021-03-08 16:00:00+00:00,2021-03-08 18:10:00+00:00,alpha,True,20.0,1,a-7,995643,9799.0
6899285,6899285,2021-05-16 06:20:33.894328+00:00,x,y,2021-05-16 10:00:00+00:00,2021-05-16 12:00:00+00:00,alpha,True,15.0,1,a-9,6899285,6495.0
21457146,21457146,2021-08-29 11:49:10.983873+00:00,x,y,2021-09-03 11:00:00+00:00,2021-09-03 13:00:00+00:00,gamma,True,20.0,1,c-4,21457146,8750.0
12833249,12833249,2021-07-05 00:55:41.992798+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 16:00:00+00:00,gamma,True,20.0,1,c-4,12833249,16090.0
16429306,16429306,2021-07-29 15:43:22.575905+00:00,x,y,2021-08-01 16:00:00+00:00,2021-08-01 18:00:00+00:00,alpha,True,35.0,1,a-23,16429306,14645.0
5127058,5127058,2021-04-21 12:18:38.945636+00:00,x,y,2021-05-16 11:00:00+00:00,2021-05-16 13:00:00+00:00,gamma,True,20.0,1,c-4,5127058,8145.0
18508850,18508850,2021-08-11 16:46:04.395180+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,True,20.0,1,a-7,18508850,8381.0
20802979,20802979,2021-08-24 16:08:29.858840+00:00,x,y,2021-08-30 16:00:00+00:00,2021-08-30 18:00:00+00:00,alpha,True,15.0,1,a-23,20802979,7524.0
18604662,18604662,2021-08-12 06:09:33.615736+00:00,x,y,2021-08-28 04:00:00+00:00,2021-08-28 06:00:00+00:00,alpha,True,20.0,1,a-1,18604662,7524.0
5115295,5115295,2021-04-21 09:56:00.404518+00:00,x,y,2021-07-31 05:00:00+00:00,2021-07-31 07:00:00+00:00,alpha,True,35.0,1,a-1,5115295,8290.0
11182913,11182913,2021-06-25 08:56:40.666686+00:00,x,y,2021-06-29 16:00:00+00:00,2021-06-29 18:00:00+00:00,alpha,True,35.0,1,a-23,11182913,11072.0
13462241,13462241,2021-07-08 09:37:36.832976+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 16:00:00+00:00,gamma,True,20.0,2,c-4,13462241,17090.0
5519056,5519056,2021-04-25 15:05:27.286514+00:00,x,y,2021-04-30 17:00:00+00:00,2021-04-30 18:59:00+00:00,gamma,True,20.0,1,c-6,5519056,7390.0
2857030,2857030,2021-03-08 17:23:59.169835+00:00,x,y,2021-03-26 11:00:00+00:00,2021-03-26 12:55:00+00:00,beta,True,20.0,0,b-69,2857030,7236.0
5031570,5031570,2021-04-20 17:26:45.887079+00:00,x,y,2021-04-29 14:00:00+00:00,2021-04-29 15:55:00+00:00,beta,True,20.0,0,b-9,5031570,7392.0
13403877,13403877,2021-07-07 22:06:57.533516+00:00,x,y,2021-07-21 04:00:00+00:00,2021-07-21 06:00:00+00:00,alpha,True,15.0,1,a-1,13403877,9045.0
4093765,4093765,2021-03-31 10:26:50.165798+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,gamma,True,20.0,1,c-2,4093765,9800.0
17415047,17415047,2021-08-06 17:07:50.283462+00:00,x,y,2021-09-19 11:00:00+00:00,2021-09-19 12:55:00+00:00,beta,True,20.0,0,b-69,17415047,6550.0
5021419,5021419,2021-04-20 16:07:20.956561+00:00,x,y,2021-05-01 05:00:00+00:00,2021-05-01 07:00:00+00:00,alpha,True,35.0,1,a-1,5021419,5996.0
19670748,19670748,2021-08-17 17:29:30.456161+00:00,x,y,2021-08-24 14:00:00+00:00,2021-08-24 15:55:00+00:00,beta,True,40.0,0,b-9,19670748,9390.0
14065466,14065466,2021-07-12 07:24:57.669685+00:00,x,y,2021-07-19 13:00:00+00:00,2021-07-19 15:00:00+00:00,alpha,True,35.0,1,a-9,14065466,14645.0
466852,466852,2021-01-14 07:12:25.340577+00:00,x,y,2021-01-22 05:00:00+00:00,2021-01-22 07:00:00+00:00,gamma,True,32.0,2,c-2,466852,9645.0
2898804,2898804,2021-03-09 11:32:51.186226+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,True,20.0,2,c-6,2898804,9140.0
11982678,11982678,2021-06-30 12:26:55.959985+00:00,x,y,2021-07-01 13:00:00+00:00,2021-07-01 15:00:00+00:00,alpha,True,35.0,1,a-9,11982678,20522.0
3128088,3128088,2021-03-12 14:43:30.031921+00:00,x,y,2021-03-19 05:00:00+00:00,2021-03-19 07:00:00+00:00,gamma,True,20.0,1,c-2,3128088,9800.0
9686133,9686133,2021-06-13 11:51:21.600547+00:00,x,y,2021-06-30 14:00:00+00:00,2021-06-30 15:55:00+00:00,beta,True,20.0,0,b-9,9686133,6522.0
6204172,6204172,2021-05-05 07:37:45.392918+00:00,x,y,2021-05-07 17:00:00+00:00,2021-05-07 18:59:00+00:00,gamma,True,20.0,2,c-6,6204172,8640.0
10453750,10453750,2021-06-19 12:48:42.740212+00:00,x,y,2021-07-04 14:00:00+00:00,2021-07-04 15:55:00+00:00,beta,True,40.0,0,b-9,10453750,10692.0
15124698,15124698,2021-07-19 18:04:26.129460+00:00,x,y,2021-08-15 10:00:00+00:00,2021-08-15 12:00:00+00:00,alpha,True,35.0,1,a-7,15124698,12645.0
20338836,20338836,2021-08-21 15:08:22.158688+00:00,x,y,2021-09-01 05:00:00+00:00,2021-09-01 06:55:00+00:00,beta,True,20.0,0,b-1,20338836,6410.0
1022106,1022106,2021-01-29 14:22:32.420227+00:00,x,y,2021-02-26 16:00:00+00:00,2021-02-26 18:10:00+00:00,alpha,True,20.0,1,a-7,1022106,9799.0
9993060,9993060,2021-06-15 14:17:11.698245+00:00,x,y,2021-08-13 14:00:00+00:00,2021-08-13 16:00:00+00:00,gamma,True,20.0,1,c-4,9993060,6900.0
12543646,12543646,2021-07-03 13:01:38.755472+00:00,x,y,2021-07-13 10:00:00+00:00,2021-07-13 12:00:00+00:00,alpha,True,35.0,1,a-7,12543646,12645.0
560108,560108,2021-01-17 02:16:55.040764+00:00,x,y,2021-02-05 16:00:00+00:00,2021-02-05 18:10:00+00:00,alpha,True,20.0,1,a-7,560108,10227.0
19926361,19926361,2021-08-19 05:43:01.093384+00:00,x,y,2021-09-26 16:00:00+00:00,2021-09-26 18:00:00+00:00,alpha,True,15.0,1,a-23,19926361,6810.0
15497173,15497173,2021-07-22 22:59:15.328049+00:00,x,y,2021-07-25 17:00:00+00:00,2021-07-25 18:59:00+00:00,gamma,True,20.0,1,c-6,15497173,20365.0
18935363,18935363,2021-08-13 17:29:17.595109+00:00,x,y,2022-03-23 13:00:00+00:00,2022-03-23 15:00:00+00:00,alpha,True,15.0,1,a-9,18935363,7524.0
8818347,8818347,2021-06-05 15:03:34.338093+00:00,x,y,2021-07-10 07:00:00+00:00,2021-07-10 09:00:00+00:00,alpha,True,35.0,1,a-5,8818347,9707.0
8970399,8970399,2021-06-07 08:13:39.759173+00:00,x,y,2021-06-11 05:00:00+00:00,2021-06-11 07:00:00+00:00,alpha,True,35.0,1,a-1,8970399,9707.0
14348323,14348323,2021-07-14 03:58:30.676162+00:00,x,y,2021-07-24 09:45:00+00:00,2021-07-24 11:45:00+00:00,gamma,True,20.0,1,c-2,14348323,14065.0
12432566,12432566,2021-07-02 21:51:06.150582+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,True,20.0,1,c-2,12432566,8270.0
17183445,17183445,2021-08-05 06:08:22.772354+00:00,x,y,2021-08-21 17:05:00+00:00,2021-08-21 19:05:00+00:00,omega,True,20.0,1,d-5,17183445,10100.0
18325071,18325071,2021-08-10 20:57:25.126660+00:00,x,y,2021-08-11 13:00:00+00:00,2021-08-11 15:00:00+00:00,alpha,True,20.0,1,a-9,18325071,22445.0
16597415,16597415,2021-07-31 03:53:06.616284+00:00,x,y,2021-08-04 10:00:00+00:00,2021-08-04 12:00:00+00:00,gamma,True,20.0,1,c-2,16597415,8525.0
16463476,16463476,2021-07-29 21:44:22.064074+00:00,x,y,2021-07-31 16:00:00+00:00,2021-07-31 18:00:00+00:00,alpha,True,35.0,1,a-23,16463476,17745.0
10247178,10247178,2021-06-17 17:46:13.271041+00:00,x,y,2021-06-18 14:00:00+00:00,2021-06-18 16:00:00+00:00,gamma,True,20.0,2,c-4,10247178,11900.0
17317125,17317125,2021-08-06 04:50:53.752147+00:00,x,y,2021-08-15 13:00:00+00:00,2021-08-15 15:00:00+00:00,alpha,True,20.0,1,a-9,17317125,12645.0
20602478,20602478,2021-08-23 10:49:10.999506+00:00,x,y,2021-09-06 04:00:00+00:00,2021-09-06 06:00:00+00:00,alpha,True,20.0,1,a-1,20602478,8381.0
7050359,7050359,2021-05-17 17:07:33.969481+00:00,x,y,2021-06-01 05:00:00+00:00,2021-06-01 07:00:00+00:00,gamma,True,20.0,2,c-2,7050359,10655.0
20669288,20669288,2021-08-23 18:24:08.734609+00:00,x,y,2021-08-27 17:00:00+00:00,2021-08-27 18:59:00+00:00,gamma,True,20.0,1,c-6,20669288,9530.0
4166328,4166328,2021-04-02 06:01:27.014417+00:00,x,y,2021-05-16 11:00:00+00:00,2021-05-16 12:55:00+00:00,beta,True,40.0,0,b-69,4166328,11593.0
9578947,9578947,2021-06-12 16:43:34.967932+00:00,x,y,2021-06-14 09:45:00+00:00,2021-06-14 11:45:00+00:00,gamma,True,20.0,1,c-2,9578947,6900.0
18045551,18045551,2021-08-09 19:33:59.731373+00:00,x,y,2021-08-22 11:00:00+00:00,2021-08-22 12:55:00+00:00,beta,True,40.0,0,b-69,18045551,15780.0
16226962,16226962,2021-07-28 01:31:51.498891+00:00,x,y,2021-08-13 05:00:00+00:00,2021-08-13 06:55:00+00:00,beta,True,20.0,0,b-1,16226962,6500.0
1490358,1490358,2021-02-10 08:29:07.354069+00:00,x,y,2021-02-21 13:00:00+00:00,2021-02-21 15:00:00+00:00,alpha,True,0.0,0,a-5,1490358,8739.0
17332076,17332076,2021-08-06 07:26:02.548340+00:00,x,y,2021-08-12 16:00:00+00:00,2021-08-12 18:00:00+00:00,alpha,True,15.0,1,a-23,17332076,6810.0
20580990,20580990,2021-08-23 08:09:02.672617+00:00,x,y,2021-09-05 11:00:00+00:00,2021-09-05 12:55:00+00:00,beta,True,40.0,0,b-69,20580990,9380.0
16673773,16673773,2021-07-31 17:01:08.709545+00:00,x,y,2021-08-04 07:00:00+00:00,2021-08-04 09:00:00+00:00,alpha,True,35.0,1,a-5,16673773,10545.0
11558866,11558866,2021-06-27 22:23:36.897868+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 15:55:00+00:00,beta,True,20.0,0,b-9,11558866,6396.0
862296,862296,2021-01-25 13:00:25.518038+00:00,x,y,2021-03-12 05:15:00+00:00,2021-03-12 07:25:00+00:00,alpha,True,20.0,1,a-1,862296,10227.0
9829048,9829048,2021-06-14 10:35:57.789928+00:00,x,y,2021-07-23 14:00:00+00:00,2021-07-23 15:55:00+00:00,beta,True,20.0,0,b-9,9829048,6522.0
470434,470434,2021-01-14 09:03:32.706000+00:00,x,y,2021-02-08 14:00:00+00:00,2021-02-08 15:55:00+00:00,beta,False,20.0,0,b-9,470434,8707.0
2011594,2011594,2021-02-22 09:42:53.124565+00:00,x,y,2021-03-03 16:00:00+00:00,2021-03-03 18:10:00+00:00,alpha,True,15.0,1,a-7,2011594,12495.0
3960521,3960521,2021-03-28 09:27:09.539975+00:00,x,y,2021-04-09 17:00:00+00:00,2021-04-09 18:59:00+00:00,gamma,True,20.0,1,c-6,3960521,9800.0
2536705,2536705,2021-03-03 14:21:47.717486+00:00,x,y,2021-03-19 13:30:00+00:00,2021-03-19 15:30:00+00:00,alpha,True,15.0,1,a-5,2536705,7502.0
8768781,8768781,2021-06-05 04:53:45.409472+00:00,x,y,2021-06-07 10:05:00+00:00,2021-06-07 12:00:00+00:00,alpha,True,35.0,1,a-7,8768781,10006.0
10139,10139,2020-12-31 14:57:34.181819+00:00,x,y,2021-01-04 11:00:00+00:00,2021-01-04 13:00:00+00:00,gamma,True,32.0,1,c-4,10139,9150.0
9236918,9236918,2021-06-09 18:18:39.441748+00:00,x,y,2021-06-15 10:00:00+00:00,2021-06-15 12:00:00+00:00,alpha,True,15.0,1,a-7,9236918,9403.0
2067318,2067318,2021-02-23 14:34:24.771406+00:00,x,y,2021-03-20 13:30:00+00:00,2021-03-20 15:40:00+00:00,alpha,True,35.0,1,a-5,2067318,12500.0
7195366,7195366,2021-05-19 12:24:47.915558+00:00,x,y,2021-05-24 13:00:00+00:00,2021-05-24 15:00:00+00:00,alpha,True,35.0,1,a-5,7195366,8027.0
473778,473778,2021-01-14 10:46:18.876534+00:00,x,y,2021-03-10 05:00:00+00:00,2021-03-10 07:00:00+00:00,gamma,True,32.0,1,c-2,473778,9150.0
14795921,14795921,2021-07-17 07:15:27.693055+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 15:55:00+00:00,beta,True,40.0,0,b-9,14795921,15390.0
4800826,4800826,2021-04-19 08:00:14.776565+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 15:55:00+00:00,beta,True,20.0,0,b-9,4800826,7382.0
16506620,16506620,2021-07-30 09:05:04.630537+00:00,x,y,2021-08-09 17:00:00+00:00,2021-08-09 18:59:00+00:00,gamma,True,20.0,1,c-6,16506620,7765.0
15341745,15341745,2021-07-21 18:48:10.731953+00:00,x,y,2021-07-26 16:00:00+00:00,2021-07-26 18:00:00+00:00,alpha,True,15.0,1,a-23,15341745,14945.0
4895034,4895034,2021-04-19 19:20:42.092817+00:00,x,y,2021-04-27 11:00:00+00:00,2021-04-27 13:00:00+00:00,gamma,True,0.0,0,c-4,4895034,7065.0
3009854,3009854,2021-03-11 03:06:35.723869+00:00,x,y,2021-03-17 05:00:00+00:00,2021-03-17 07:00:00+00:00,alpha,True,35.0,1,a-1,3009854,10799.0
16009474,16009474,2021-07-26 13:10:28.687665+00:00,x,y,2021-07-29 13:00:00+00:00,2021-07-29 15:00:00+00:00,alpha,True,15.0,1,a-9,16009474,10205.0
21171698,21171698,2021-08-27 07:14:52.982186+00:00,x,y,2021-12-19 05:30:00+00:00,2021-12-19 07:30:00+00:00,gamma,True,20.0,1,c-2,21171698,9530.0
20160051,20160051,2021-08-20 12:02:14.512118+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,alpha,True,15.0,1,a-7,20160051,7524.0
20723120,20723120,2021-08-24 06:22:15.158627+00:00,x,y,2021-08-29 10:00:00+00:00,2021-08-29 12:00:00+00:00,alpha,True,15.0,1,a-7,20723120,11245.0
528619,528619,2021-01-16 00:19:11.767587+00:00,x,y,2021-01-21 05:00:00+00:00,2021-01-21 07:00:00+00:00,gamma,True,32.0,1,c-2,528619,8650.0
20695246,20695246,2021-08-23 22:41:40.176029+00:00,x,y,2021-09-11 13:00:00+00:00,2021-09-11 15:00:00+00:00,alpha,True,20.0,1,a-9,20695246,8381.0
10720566,10720566,2021-06-21 17:22:57.510461+00:00,x,y,2021-06-24 16:00:00+00:00,2021-06-24 18:00:00+00:00,alpha,True,15.0,1,a-23,10720566,9497.0
6671842,6671842,2021-05-12 09:15:49.367814+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 07:00:00+00:00,alpha,True,35.0,1,a-1,6671842,6995.0
12169623,12169623,2021-07-01 12:44:20.661741+00:00,x,y,2021-08-01 07:00:00+00:00,2021-08-01 09:00:00+00:00,alpha,True,15.0,1,a-5,12169623,9045.0
2634992,2634992,2021-03-05 04:38:42.117639+00:00,x,y,2021-03-09 14:00:00+00:00,2021-03-09 15:55:00+00:00,beta,True,20.0,0,b-9,2634992,7560.0
648854,648854,2021-01-19 14:54:27.538538+00:00,x,y,2021-02-12 11:00:00+00:00,2021-02-12 12:55:00+00:00,beta,True,20.0,0,b-69,648854,8686.0
11541131,11541131,2021-06-27 18:52:28.782967+00:00,x,y,2021-06-28 17:10:00+00:00,2021-06-28 19:10:00+00:00,alpha,True,35.0,1,a-23,11541131,15377.0
